"year","zip","emp","ap","qp1"
2008,10036,149810,17785172.6667828,6642514.19391322
2008,10037,4377,206658.149928589,48898.912567202
2008,10038,42492,3383809.37324462,1053345.03925407
2008,10039,1406,41097.1477061344,9964.94645440717
2008,10040,4020,140311.774219993,33840.3064525493
2008,10041,9838,1295870.17111274,481706.964735663
2008,10043,0,0,0
2008,10044,2255,130564.797208579,31010.0062609584
2008,10045,0,0,0
2008,10046,18,273.012231627594,61.647923270747
2008,10055,1211,529347.599154678,303231.823443759
2008,10065,16504,1364032.95884627,327193.050192171
2008,10069,319,19662.3849560502,4348.38030213305
2008,10072,101,3062.58075962889,558.133876754799
2008,10075,3429,258202.418917569,52405.1382032257
2008,10079,0,0,0
2008,10080,0,0,0
2008,10081,0,0,0
2008,10082,0,0,0
2008,10087,0,0,0
2008,10090,0,0,0
2008,10094,0,0,0
2008,10096,0,0,0
2008,10098,0,0,0
2008,10101,288,27447.6369805274,8925.73860498601
2008,10102,0,0,0
2008,10103,3967,801992.144954192,336933.422068949
2008,10104,5849,973807.10882131,308609.503893359
2008,10105,5664,1933208.41900117,677367.565495059
2008,10106,2877,565773.81581728,202342.795299637
2008,10107,1548,117726.617187446,24665.7744429349
2008,10108,2,45.1350866803683,8.80684618153528
2008,10109,0,0,0
2008,10110,2229,220077.581797703,50435.7072258799
2008,10111,2714,723079.500600318,190769.498561327
2008,10112,0,1033272.03509481,334818.678129608
2008,10113,0,0,0
2008,10114,0,0,0
2008,10115,2062,108144.768541935,26380.9077367889
2008,10116,18,522.906492028657,94.6735964515043
2008,10117,27,2703.70177773133,696.841704113979
2008,10118,7272,488374.848150858,125035.198662347
2008,10119,8487,857987.173832166,225142.619207859
2008,10120,2213,148065.101427062,35230.6872934592
2008,10121,5447,590439.590260215,173773.386286736
2008,10122,1981,315581.223501817,78072.6913993103
2008,10123,1882,140789.545625341,33274.4665853857
2008,10125,0,0,0
2008,10126,0,0,0
2008,10128,16388,715113.70822912,169634.168581415
2008,10129,78,2500.04345978333,682.530579068984
2008,10138,0,0,0
2008,10150,0,1663.39307253748,354.475558806795
2008,10151,1130,238937.442895461,105654.632784106
2008,10152,931,289834.408690099,128671.325279549
2008,10153,5266,1162495.98997225,502359.019031363
2008,10154,0,0,0
2008,10155,1376,150178.74451063,44499.8928995251
2008,10156,0,281.819077809129,71.5556252249742
2008,10157,0,0,0
2008,10158,2227,562870.859144692,193270.642876883
2008,10159,5,127.699269632262,15.4119808176867
2008,10160,0,0,0
2008,10162,145,6223.13768302737,1441.02020645371
2008,10163,56,2823.69505695475,594.462117253632
2008,10164,0,0,0
2008,10165,3773,300189.058088039,74592.8863018311
2008,10166,8907,2687283.6147374,872015.378943579
2008,10167,5640,802909.157812845,338911.659892477
2008,10168,3708,272229.52317321,79640.3100196235
2008,10169,3184,484670.468475749,170292.480333484
2008,10170,5943,596627.500558516,192722.416702082
2008,10171,3343,1170746.90398857,600009.329492226
2008,10172,0,0,0
2008,10173,448,69466.2009684049,25248.127146689
2008,10174,4069,395642.060426609,112303.801651165
2008,10175,1651,149331.085565658,36499.973999373
2008,10176,4463,258836.51184264,72501.2603337165
2008,10177,2100,295434.462005783,71979.4546974605
2008,10178,3122,853599.162722216,364624.348175242
2008,10179,0,0,0
2008,10185,0,0,0
2008,10199,64,1392.58255245527,421.627760941002
2008,10213,0,0,0
2008,10249,0,0,0
2008,10260,0,0,0
2008,10261,0,0,0
2008,10265,0,0,0
2008,10268,0,0,0
2008,10270,0,0,0
2008,10271,4339,564469.30172664,180212.291701211
2008,10272,0,0,0
2008,10274,0,0,0
2008,10275,0,0,0
2008,10276,0,0,0
2008,10278,54,2273.26717060879,522.906492028657
2008,10279,1358,141538.127550772,34596.5943683887
2008,10280,1395,64532.1653951998,13616.4850524262
2008,10281,16089,2770231.99635397,1044940.00542957
2008,10282,2073,204574.229950883,44077.1642828114
2008,10285,0,0,0
2008,10286,0,0,0
2008,10292,0,0,0
2008,10301,7981,264256.024811602,63035.0015443388
2008,10302,4750,224368.717599656,53471.8674469642
2008,10303,6334,313845.173948282,72915.1821042487
2008,10304,5804,229814.651107163,53425.6315045111
2008,10305,13537,728173.160260564,172517.309850095
2008,10306,10611,324380.363692944,76142.8912297814
2008,10307,1514,58127.3865096782,12871.2056943138
2008,10308,1917,56486.0105525946,13352.2796669802
2008,10309,7577,308166.959872737,71170.325704532
2008,10310,6335,312503.230761371,71218.7633585304
2008,10311,111,11956.3945472068,3228.80998130537
2008,10312,6061,196801.087339905,43413.3482518782
2008,10313,17,787.111877474716,0
2008,10314,20399,725652.200541099,174628.751222118
2008,10451,16297,1076630.34055805,204031.508054946
2008,10452,4848,153236.921847169,35715.0638334436
2008,10453,4238,139585.209410016,32376.1682748691
2008,10454,7817,349271.81356928,86410.5730216788
2008,10455,7218,232363.132220945,55133.0588079563
2008,10456,6825,325045.28057965,84436.7386212422
2008,10457,11426,598662.982882224,145852.381323951
2008,10458,12579,391409.269980609,96794.9455254816
2008,10459,3869,123393.822705264,28810.49642712
2008,10460,7007,284855.238030213,62766.392735802
2008,10461,18932,1029304.55089003,251873.599080364
2008,10462,11957,496141.385627199,117896.14897644
2008,10463,9740,348077.38505591,83334.7819927776
2008,10464,1204,42332.3078830947,7649.84676443608
2008,10465,9131,480676.563732423,112607.637844428
2008,10466,7846,278278.725644152,83641.9207533586
2008,10467,23274,1510862.90009638,376710.643703626
2008,10468,7341,260671.638415717,61469.5846355709
2008,10469,7747,280719.32289221,67524.2913853764
2008,10470,2610,127255.624755867,28632.1577919439
2008,10471,7705,326814.355806365,76514.9804809512
2008,10472,3749,150963.65467656,32052.5166776977
2008,10473,6033,246946.168641795,60074.8003715702
2008,10474,12918,684143.332775978,160771.178755472
2008,10475,8544,297618.559858803,70396.4240963296
2008,10499,0,0,0
2008,10501,88,3675.75742501829,781.607598611256
2008,10502,1760,71025.0127425367,16870.6147165035
2008,10503,92,4524.51722576375,810.229848701246
2008,10504,7406,1238364.76811463,284807.901231988
2008,10505,712,21591.0842698064,5089.2562371547
2008,10506,1187,55505.1480591261,10850.0344956515
2008,10507,2855,149306.866738658,36164.2129887019
2008,10509,8135,390553.905045227,91236.7247291601
2008,10510,3509,217169.120846251,52273.0355105027
2008,10511,0,0,0
2008,10512,6069,284033.999623785,69301.0726025011
2008,10514,2011,82854.8088758839,20380.1429198453
2008,10516,1105,49362.3728475053,10757.5626107453
2008,10517,0,0,0
2008,10518,389,12431.9642410097,2716.91204700363
2008,10519,424,16740.7137353259,3733.00192519827
2008,10520,2825,105684.355889969,24608.529942755
2008,10521,20,470.065414939446,113.388144587267
2008,10522,4533,180269.536201391,40734.9661569188
2008,10523,13946,752476.753154283,182922.598613579
2008,10524,899,41065.2228887263,8829.96415276181
2008,10526,395,25117.1253097386,5987.5545476713
2008,10527,156,7277.75751326622,1469.6424565437
2008,10528,5150,381164.706159938,108069.910349392
2008,10530,3757,150328.460895717,35462.9678614972
2008,10532,9956,676219.372924142,169154.195464521
2008,10533,1929,119100.485191765,25966.9859662568
2008,10535,1064,69119.431400007,19763.6636871379
2008,10536,2643,143433.801191347,37601.9306278376
2008,10537,14,683.631434841676,205.860029493387
2008,10538,4115,216883.999201124,44831.2504871054
2008,10540,612,24553.4871541204,5824.6278933129
2008,10541,3859,127738.900440078,28735.6382345769
2008,10542,106,2845.71217240859,695.740848341287
2008,10543,9037,392016.942367135,89010.7943567771
2008,10545,742,27709.6406544281,7069.69577222745
2008,10546,818,47695.6772076497,12286.6512790144
2008,10547,2461,62699.2405336677,14967.2350855192
2008,10548,3538,225751.392450157,52183.8661929146
2008,10549,11364,698830.950495233,149850.689490368
2008,10550,14656,717991.345218936,166006.848810395
2008,10551,79,4619.19082221526,1043.61127251193
2008,10552,2287,84655.8089200079,19444.4155130572
2008,10553,1826,65102.4086854542,15917.2736173523
2008,10560,857,36861.0546928159,7914.05214988214
2008,10562,5985,242645.125137887,57807.0374798249
2008,10566,5633,248630.477974013,58830.8333484284
2008,10567,3971,190662.715551375,46110.4448949733
2008,10570,7531,392163.356184903,92161.4435782213
2008,10571,0,0,0
2008,10573,14076,848789.523851325,216770.611056537
2008,10576,715,41624.4576212538,9216.36452897667
2008,10577,11847,2156426.74231837,1090123.52976394
2008,10578,448,16153.9576084811,4024.72870496162
2008,10579,799,29084.6095145203,6674.48854983105
2008,10580,8048,754223.811265545,195961.134385342
2008,10583,11463,464564.438643304,111336.149426969
2008,10587,76,2709.20605659479,517.402213165198
2008,10588,491,15429.5945100498,4075.36807050545
2008,10589,7428,1101875.16513742,359572.521034359
2008,10590,739,35754.6946412606,7220.51301308624
2008,10591,17096,1408262.04122572,378243.034939213
2008,10594,2208,124894.289123443,26848.771440183
2008,10595,12206,985767.906791607,266979.541993242
2008,10596,73,2295.28428606263,552.629597891339
2008,10597,73,4052.25009927892,739.775079248964
2008,10598,9728,513778.195961496,134159.091306418
2008,11001,4977,185122.108447417,42644.9509225392
2008,11002,0,0,0
2008,11003,7129,284947.709915119,62868.7723226623
2008,11004,2673,118849.490075591,29923.4616133115
2008,11005,426,19028.2920309797,5835.63645103982
2008,11010,4436,152053.501891525,35150.3248220527
2008,11020,626,27474.057519072,6129.56494234856
2008,11021,13831,904171.37606391,212805.3285633
2008,11022,70,1487.25614890677,438.14059753138
2008,11023,1879,93973.4521800722,21381.921672995
2008,11024,1194,52745.3026369875,11214.4177564125
2008,11027,0,0,0
2008,11030,19788,1400049.65716144,334564.380446116
2008,11040,22046,1276208.88701246,302354.441392924
2008,11042,13958,1121439.5739297,271033.993804066
2008,11050,15623,853778.602213165,211397.334030028
2008,11051,0,0,0
2008,11053,0,0,0
2008,11055,0,0,0
2008,11096,3302,150250.300135855,35607.1799677198
2008,11101,59912,3237453.90083255,782117.294834013
2008,11102,7300,359724.43913099,85868.9519815144
2008,11103,10378,375490.895507484,88948.0455777336
2008,11104,5411,185211.277765005,41635.4661789807
2008,11105,9474,551982.294696996,130825.700026707
2008,11106,10175,424091.476160286,101909.521445408
2008,11109,66,3948.76965664588,705.648550295514
2008,11120,0,0,0
2008,11201,53269,2798523.98971215,820190.391732562
2008,11202,0,0,0
2008,11203,17872,988761.133637556,233096.302165558
2008,11204,10507,307898.3510642,71430.1276668873
2008,11205,11441,399144.983495315,94382.9705275136
2008,11206,17431,621266.854462907,148681.580659769
2008,11207,13392,456609.654829832,110703.157357671
2008,11208,9872,383987.30036112,89781.3933976614
2008,11209,15207,630194.794779438,155103.973237654
2008,11210,7796,257879.868176171,58976.1463104237
2008,11211,29055,968668.314074384,224921.347197548
2008,11212,10674,431611.421943545,111759.978899455
2008,11213,5342,223844.710251855,54108.1620835801
2008,11214,10663,356877.626102809,84050.3382450273
2008,11215,20779,875924.517792408,205405.376059265
2008,11216,3981,118354.10497788,27810.9193855157
2008,11217,14796,555598.605910289,140661.846355709
2008,11218,9310,302842.120500226,72479.2432182627
2008,11219,24765,1099662.44503431,247853.273798493
2008,11220,19807,888937.733881399,207231.695786161
2008,11221,4054,121999.038441263,27664.5055677477
2008,11222,16510,842281.264523171,195126.685709641
2008,11223,15913,507621.10962483,116208.537076903
2008,11224,6438,245474.324473706,60413.8639495593
2008,11225,3652,106521.006277215,25476.0042916362
2008,11226,7940,237507.431246734,53835.1498519525
2008,11228,5196,185545.937919903,46819.3960125869
2008,11229,12984,449203.097191161,104281.865635559
2008,11230,14928,482694.432363767,107250.873654509
2008,11231,8203,376656.701770764,88115.7986135786
2008,11232,15394,630857.509954599,139383.752803614
2008,11233,3516,118891.322594954,25871.2115140326
2008,11234,14386,584868.159194621,136103.202600992
2008,11235,15968,656309.295419236,150509.001242438
2008,11236,11082,432384.222695974,101474.683415195
2008,11237,9899,452807.298990955,107942.21107976
2008,11238,6797,255800.351621556,61938.5491947376
2008,11239,2948,89195.7381265893,22578.5518979111
2008,11240,0,0,0
2008,11241,780,34625.2166184787,7949.27953460828
2008,11242,702,32143.8877068311,8098.99591969438
2008,11243,208,13461.2643884767,3494.11622252412
2008,11245,0,0,0
2008,11247,0,0,0
2008,11251,0,0,0
2008,11252,0,0,0
2008,11256,0,0,0
2008,11351,0,0,0
2008,11352,0,0,0
2008,11354,20960,925683.198718083,222306.814737404
2008,11355,15132,753474.128484342,173491.567208927
2008,11356,10097,523390.868568642,120398.394147769
2008,11357,9779,570694.641121213,144991.512109706
2008,11358,4938,175752.724966036,40301.2289824781
2008,11359,0,0,0
2008,11360,3474,126092.020204131,29888.2342285854
2008,11361,11093,365554.571303166,87274.7448032419
2008,11362,4135,169355.652070923,38577.2888424426
2008,11363,1044,104721.107088863,11165.980102414
2008,11364,2615,82384.7434609445,19271.5811567446
2008,11365,7571,425236.366163886,97163.7322093334
2008,11366,2528,91301.675219749,20852.4100463302
2008,11367,3724,114284.241186238,26001.1124952102
2008,11368,10003,520585.888059823,81522.7733909267
2008,11369,4218,197857.90888169,45387.1826523148
2008,11370,3342,182573.627333635,43868.0016859999
2008,11371,8830,469952.026794858,130265.364438406
2008,11372,7695,252569.339928705,58873.7667235634
2008,11373,17034,695375.364224753,163020.227099082
2008,11374,10245,419880.70282974,98762.174791282
2008,11375,19111,809632.084016674,189729.189856133
2008,11377,16318,760732.070593699,176069.771428571
2008,11378,19209,923610.287298104,216202.569477828
2008,11379,4355,164946.724701292,37750.546157151
2008,11380,0,0,0
2008,11385,13589,529477.500135855,120498.572023084
2008,11386,7,221.272010311074,44.0342309076764
2008,11411,1044,33140.1621811173,7361.4225519908
2008,11412,1310,38688.4752754845,8967.5711243483
2008,11413,5057,222542.39787276,51433.0825559387
2008,11414,3186,93333.8549761382,22156.9241369701
2008,11415,3642,134112.855363965,33070.8082674377
2008,11416,6232,333633.056462419,80582.6425610478
2008,11417,3490,90466.1256882758,28609.0398207174
2008,11418,10084,504951.534376052,121366.046371965
2008,11419,3023,91085.9074883014,20906.3519791921
2008,11420,1970,60637.3376714158,13716.6629277412
2008,11421,2276,73998.4241845775,17241.6031119007
2008,11422,2305,85530.989259298,19808.7987738182
2008,11423,2346,92296.8488382624,20135.7529383077
2008,11424,30,1333.1363407299,303.836193262967
2008,11425,0,0,0
2008,11426,1765,62615.5754949432,14294.6122084045
2008,11427,2436,104423.876030237,32515.976958001
2008,11428,2069,67282.1031153842,16200.1935509342
2008,11429,2029,89985.0517156094,20597.0115070656
2008,11430,37000,1644444.04212213,376243.880856005
2008,11431,95,2202.81240115651,510.797078529046
2008,11432,17312,697577.075770137,161739.931835441
2008,11433,4179,210311.890238153,47850.8978715993
2008,11434,11314,492421.593971273,119723.569559109
2008,11435,6296,260204.875568096,62518.7001869463
2008,11436,1292,39099.0944786986,9225.17137515821
2008,11439,0,0,0
2008,11451,0,0,0
2008,11501,17061,1010077.00396419,233330.784445141
2008,11507,2071,93199.5505718698,21548.1508946715
2008,11509,433,28555.0978878555,7600.30825466495
2008,11510,4570,147814.106310888,34599.8969357067
2008,11514,7091,254157.874808699,61040.250884221
2008,11516,3744,133166.11939945,31240.085117451
2008,11518,1642,56543.2550527746,12699.4721937739
2008,11520,11991,502616.619282173,116809.604328793
2008,11530,35872,1921009.83618397,500015.297091302
2008,11531,0,0,0
2008,11542,9682,442294.126361747,108773.357188142
2008,11545,4647,226289.710923004,53640.298380186
