"","year","zipcode","total_households","n1_1","n1_2","n1_3","n1_4","n1_5","n1_6","n1_7","total_income","wage_income"
"2876",2015,10535,NA,130,90,70,40,70,0,NA,NA,NA
"2877",2015,10536,NA,1400,520,470,350,1000,1500,NA,NA,NA
"2878",2015,10537,NA,390,260,170,150,230,30,NA,NA,NA
"2879",2015,10538,NA,1770,760,650,590,1300,2990,NA,NA,NA
"2880",2015,10541,NA,3600,1960,1550,1290,3110,1070,NA,NA,NA
"2881",2015,10543,NA,2840,1570,1140,870,1670,1600,NA,NA,NA
"2882",2015,10546,NA,150,80,70,60,160,200,NA,NA,NA
"2883",2015,10547,NA,1030,640,480,350,810,260,NA,NA,NA
"2884",2015,10548,NA,430,260,220,170,390,120,NA,NA,NA
"2885",2015,10549,NA,2700,1450,830,580,1240,1460,NA,NA,NA
"2886",2015,10550,NA,9030,5510,2520,1170,990,90,NA,NA,NA
"2887",2015,10552,NA,3020,2260,1790,1260,1840,660,NA,NA,NA
"2888",2015,10553,NA,2200,1590,850,490,600,90,NA,NA,NA
"2889",2015,10560,NA,530,300,240,170,450,450,NA,NA,NA
"2890",2015,10562,NA,5070,3260,2120,1500,2670,1260,NA,NA,NA
"2891",2015,10566,NA,4430,2890,1720,1070,1590,330,NA,NA,NA
"2892",2015,10567,NA,2500,1370,1070,930,2340,1270,NA,NA,NA
"2893",2015,10570,NA,1570,700,610,460,1200,1470,NA,NA,NA
"2894",2015,10573,NA,7160,4280,2270,1290,2210,1790,NA,NA,NA
"2895",2015,10576,NA,590,230,190,180,500,830,NA,NA,NA
"2896",2015,10577,NA,410,170,130,90,180,630,NA,NA,NA
"2897",2015,10578,NA,110,70,60,30,120,50,NA,NA,NA
"2898",2015,10579,NA,1070,670,570,480,1080,470,NA,NA,NA
"2899",2015,10580,NA,1970,780,610,500,1170,3030,NA,NA,NA
"2900",2015,10583,NA,4270,1680,1640,1290,3320,6730,NA,NA,NA
"2901",2015,10588,NA,330,200,180,130,310,110,NA,NA,NA
"2902",2015,10589,NA,950,590,630,530,1210,700,NA,NA,NA
"2903",2015,10590,NA,790,340,300,260,750,730,NA,NA,NA
"2904",2015,10591,NA,3700,2340,1470,1060,1940,1520,NA,NA,NA
"2905",2015,10594,NA,650,370,310,230,600,370,NA,NA,NA
"2906",2015,10595,NA,780,470,400,300,770,500,NA,NA,NA
"2907",2015,10597,NA,130,40,30,30,70,200,NA,NA,NA
"2908",2015,10598,NA,3660,2040,1640,1330,3770,2020,NA,NA,NA
"2909",2015,11001,NA,3860,2280,1890,1460,3080,1260,NA,NA,NA
"2910",2015,11003,NA,8540,6040,3650,2400,2960,390,NA,NA,NA
"2911",2015,11004,NA,1960,1310,1060,890,1290,240,NA,NA,NA
"2912",2015,11005,NA,210,160,200,180,450,230,NA,NA,NA
"2913",2015,11010,NA,3530,2290,1890,1480,2790,630,NA,NA,NA
"2914",2015,11020,NA,920,460,260,210,550,700,NA,NA,NA
"2915",2015,11021,NA,2200,1280,1150,880,1960,1860,NA,NA,NA
"2916",2015,11023,NA,1020,490,430,310,760,900,NA,NA,NA
"2917",2015,11024,NA,930,460,300,210,480,770,NA,NA,NA
"2918",2015,11030,NA,1920,820,760,520,1410,3250,NA,NA,NA
"2919",2015,11040,NA,5600,3460,2670,2190,5110,2200,NA,NA,NA
"2920",2015,11050,NA,4100,2090,1530,1180,2720,3390,NA,NA,NA
"2921",2015,11096,NA,1930,950,470,290,260,40,NA,NA,NA
"2922",2015,11101,NA,5850,3380,2510,1550,2480,1270,NA,NA,NA
"2923",2015,11102,NA,7320,4650,3240,1810,2110,440,NA,NA,NA
"2924",2015,11103,NA,7600,5330,3960,2000,2110,380,NA,NA,NA
"2925",2015,11104,NA,5660,3540,2540,1480,1760,370,NA,NA,NA
"2926",2015,11105,NA,6620,4750,3460,2010,2400,590,NA,NA,NA
"2927",2015,11106,NA,8070,5280,3930,2130,2490,470,NA,NA,NA
"2928",2015,11109,NA,310,340,450,410,1170,980,NA,NA,NA
"2929",2015,11201,NA,6280,4020,3940,3210,6780,6670,NA,NA,NA
"2930",2015,11203,NA,16600,10930,5260,2530,2120,180,NA,NA,NA
"2931",2015,11204,NA,17000,7500,3570,2030,2510,790,NA,NA,NA
"2932",2015,11205,NA,7310,4240,2710,1540,2100,900,NA,NA,NA
"2933",2015,11206,NA,18290,10180,4730,1890,1610,300,NA,NA,NA
"2934",2015,11207,NA,23340,11740,4750,2080,1430,110,NA,NA,NA
"2935",2015,11208,NA,24530,11950,4580,1740,1260,60,NA,NA,NA
"2936",2015,11209,NA,11380,6540,5500,3850,5430,1870,NA,NA,NA
"2937",2015,11210,NA,12120,7640,4160,2170,2650,1150,NA,NA,NA
"2938",2015,11211,NA,10710,6910,4910,2960,4000,1820,NA,NA,NA
"2939",2015,11212,NA,21430,10440,4180,1570,1000,50,NA,NA,NA
"2940",2015,11213,NA,14240,8320,3830,1630,1340,270,NA,NA,NA
"2941",2015,11214,NA,19720,9220,5010,2790,3190,590,NA,NA,NA
"2942",2015,11215,NA,6700,5570,5320,3790,7000,5260,NA,NA,NA
"2943",2015,11216,NA,11160,8340,4940,2220,2120,510,NA,NA,NA
"2944",2015,11217,NA,4350,3330,2980,1990,3340,2520,NA,NA,NA
"2945",2015,11218,NA,13840,7230,4320,2710,3740,1250,NA,NA,NA
"2946",2015,11219,NA,21070,6970,2670,1420,1670,620,NA,NA,NA
"2947",2015,11220,NA,37090,9750,3620,1680,1740,390,NA,NA,NA
"2948",2015,11221,NA,18430,11050,5140,1960,1710,300,NA,NA,NA
"2949",2015,11222,NA,6130,5110,4470,2520,3290,990,NA,NA,NA
"2950",2015,11223,NA,15710,7390,3680,2240,2620,1140,NA,NA,NA
"2951",2015,11224,NA,10160,4790,2290,1310,1320,260,NA,NA,NA
"2952",2015,11225,NA,12580,8620,4890,2150,1850,450,NA,NA,NA
"2953",2015,11226,NA,24700,15080,6840,2900,2250,500,NA,NA,NA
"2954",2015,11228,NA,8160,3810,2390,1680,2480,830,NA,NA,NA
"2955",2015,11229,NA,14790,8030,4710,3050,4400,1290,NA,NA,NA
"2956",2015,11230,NA,15420,8150,4400,2490,3340,1530,NA,NA,NA
"2957",2015,11231,NA,4450,2920,2250,1610,3200,2500,NA,NA,NA
"2958",2015,11232,NA,6650,3140,1650,710,800,160,NA,NA,NA
"2959",2015,11233,NA,14710,8860,4200,1840,1460,240,NA,NA,NA
"2960",2015,11234,NA,14670,9620,6220,4340,6040,1540,NA,NA,NA
"2961",2015,11235,NA,16690,8230,4850,3080,4070,1320,NA,NA,NA
"2962",2015,11236,NA,19840,13320,7030,3810,3560,340,NA,NA,NA
"2963",2015,11237,NA,11390,7300,3100,1140,960,130,NA,NA,NA
"2964",2015,11238,NA,8100,6730,5490,3250,4510,2180,NA,NA,NA
"2965",2015,11239,NA,2820,2040,1260,530,300,0,NA,NA,NA
"2966",2015,11354,NA,17920,5450,2820,1620,1830,430,NA,NA,NA
"2967",2015,11355,NA,34930,8220,3480,1820,1880,350,NA,NA,NA
"2968",2015,11356,NA,5940,2850,1520,830,1080,170,NA,NA,NA
"2969",2015,11357,NA,6190,3530,2730,2170,3860,1280,NA,NA,NA
"2970",2015,11358,NA,8050,3690,2270,1520,2550,740,NA,NA,NA
"2971",2015,11360,NA,2730,1540,1400,1210,2260,860,NA,NA,NA
"2972",2015,11361,NA,4860,2690,1910,1380,2220,710,NA,NA,NA
"2973",2015,11362,NA,2550,1530,1270,950,1830,590,NA,NA,NA
"2974",2015,11363,NA,940,570,440,330,640,460,NA,NA,NA
"2975",2015,11364,NA,5930,3380,2490,1900,2990,850,NA,NA,NA
"2976",2015,11365,NA,8540,4450,2660,1960,2790,610,NA,NA,NA
"2977",2015,11366,NA,2560,1250,870,640,1090,420,NA,NA,NA
"2978",2015,11367,NA,7800,4010,2600,1620,2100,600,NA,NA,NA
"2979",2015,11368,NA,28810,12220,4800,1780,1220,90,NA,NA,NA
"2980",2015,11369,NA,9020,4530,2170,1050,920,90,NA,NA,NA
"2981",2015,11370,NA,6110,3110,1710,1000,1190,180,NA,NA,NA
"2982",2015,11372,NA,16460,8350,4610,2440,2750,640,NA,NA,NA
"2983",2015,11373,NA,28340,12160,5540,2580,2300,310,NA,NA,NA
"2984",2015,11374,NA,8110,4790,3690,2430,3150,700,NA,NA,NA
"2985",2015,11375,NA,9270,6000,5650,4410,7280,3160,NA,NA,NA
"2986",2015,11377,NA,21790,10990,5960,3180,3310,500,NA,NA,NA
"2987",2015,11378,NA,6840,3960,2520,1630,2180,400,NA,NA,NA
"2988",2015,11379,NA,5600,3560,2800,1930,3110,690,NA,NA,NA
"2989",2015,11385,NA,20700,12640,7330,3750,4150,540,NA,NA,NA
"2990",2015,11411,NA,3850,2740,1790,1050,1250,130,NA,NA,NA
"2991",2015,11412,NA,7650,5340,2940,1560,1500,110,NA,NA,NA
"2992",2015,11413,NA,8160,5740,3400,2090,2140,190,NA,NA,NA
"2993",2015,11414,NA,3830,2750,2190,1630,2340,500,NA,NA,NA
"2994",2015,11415,NA,2930,2150,1710,1130,1380,310,NA,NA,NA
"2995",2015,11416,NA,6180,3250,1490,650,560,40,NA,NA,NA
"2996",2015,11417,NA,6440,3710,2060,1090,1300,130,NA,NA,NA
"2997",2015,11418,NA,8310,4460,2260,1120,1310,210,NA,NA,NA
"2998",2015,11419,NA,11910,6250,2710,1240,990,100,NA,NA,NA
"2999",2015,11420,NA,10140,6280,3150,1650,1570,140,NA,NA,NA
"3000",2015,11421,NA,9410,5210,2700,1390,1410,120,NA,NA,NA
"3001",2015,11422,NA,6130,4360,2640,1510,1690,170,NA,NA,NA
"3002",2015,11423,NA,6380,4060,2140,1150,1180,280,NA,NA,NA
"3003",2015,11426,NA,3250,1870,1300,970,1620,280,NA,NA,NA
"3004",2015,11427,NA,4170,2750,1810,1150,1470,350,NA,NA,NA
"3005",2015,11428,NA,3890,2600,1430,910,1010,100,NA,NA,NA
"3006",2015,11429,NA,5400,3730,1940,1080,960,80,NA,NA,NA
"3007",2015,11430,NA,50,40,40,30,0,0,NA,NA,NA
"3008",2015,11432,NA,13700,6750,3360,1750,2050,670,NA,NA,NA
"3009",2015,11433,NA,8050,4450,2030,950,730,70,NA,NA,NA
"3010",2015,11434,NA,13110,9140,5240,2650,2100,140,NA,NA,NA
"3011",2015,11435,NA,12050,6540,3690,1930,1790,220,NA,NA,NA
"3012",2015,11436,NA,4180,2660,1410,670,590,30,NA,NA,NA
"3013",2015,11501,NA,2930,2030,1690,1230,2320,690,NA,NA,NA
"3014",2015,11507,NA,960,530,430,390,870,600,NA,NA,NA
"3015",2015,11509,NA,320,180,150,120,320,240,NA,NA,NA
"3016",2015,11510,NA,5280,3370,2510,1940,3800,1020,NA,NA,NA
"3017",2015,11514,NA,730,460,390,290,530,170,NA,NA,NA
"3018",2015,11516,NA,1000,490,420,320,680,460,NA,NA,NA
"3019",2015,11518,NA,1470,950,790,640,1220,530,NA,NA,NA
"3020",2015,11520,NA,9910,5710,3140,1960,2700,540,NA,NA,NA
"3021",2015,11530,NA,3410,1490,1400,1160,3150,3900,NA,NA,NA
"3022",2015,11542,NA,4830,2820,1710,1140,1990,910,NA,NA,NA
"3023",2015,11545,NA,1630,730,560,450,1130,1560,NA,NA,NA
"3024",2015,11548,NA,200,110,70,50,140,100,NA,NA,NA
"3025",2015,11550,NA,13980,7570,3290,1730,1950,330,NA,NA,NA
"3026",2015,11552,NA,4060,2530,1750,1290,2450,820,NA,NA,NA
"3027",2015,11553,NA,6430,4050,1910,1030,1040,90,NA,NA,NA
"3028",2015,11554,NA,5490,3650,2780,2120,4440,1290,NA,NA,NA
"3029",2015,11557,NA,1130,520,440,360,830,820,NA,NA,NA
"3030",2015,11558,NA,1380,840,580,390,820,230,NA,NA,NA
"3031",2015,11559,NA,1220,550,400,280,540,870,NA,NA,NA
"3032",2015,11560,NA,1000,520,340,290,570,710,NA,NA,NA
"3033",2015,11561,NA,5190,3160,2900,2420,4110,1720,NA,NA,NA
"3034",2015,11563,NA,3120,1970,1640,1330,2630,830,NA,NA,NA
"3035",2015,11565,NA,1130,690,610,500,1290,590,NA,NA,NA
"3036",2015,11566,NA,4650,2490,2140,1700,4570,2870,NA,NA,NA
"3037",2015,11568,NA,420,200,140,80,210,660,NA,NA,NA
"3038",2015,11570,NA,3780,2020,1700,1230,2940,2730,NA,NA,NA
"3039",2015,11572,NA,4420,2480,2020,1730,3860,1560,NA,NA,NA
"3040",2015,11575,NA,4270,2420,1170,620,600,50,NA,NA,NA
"3041",2015,11576,NA,1480,630,520,430,1130,2150,NA,NA,NA
"3042",2015,11577,NA,1540,790,590,520,1170,1400,NA,NA,NA
"3043",2015,11579,NA,690,380,290,250,570,460,NA,NA,NA
"3044",2015,11580,NA,6930,4650,3380,2450,3980,720,NA,NA,NA
"3045",2015,11581,NA,3060,1820,1440,1170,2430,820,NA,NA,NA
"3046",2015,11590,NA,9400,5680,3190,2020,3810,1320,NA,NA,NA
"3047",2015,11596,NA,1400,760,710,560,1270,780,NA,NA,NA
"3048",2015,11598,NA,1520,710,550,470,1200,1470,NA,NA,NA
"3049",2015,11691,NA,11260,5730,2650,1210,1290,280,NA,NA,NA
"3050",2015,11692,NA,4130,2290,1080,520,540,90,NA,NA,NA
"3051",2015,11693,NA,2360,1270,820,510,670,70,NA,NA,NA
"3052",2015,11694,NA,2710,1660,1200,910,1630,690,NA,NA,NA
"3053",2015,11697,NA,470,260,290,260,530,230,NA,NA,NA
"3054",2016,10001,NA,3740,2500,1950,1410,2580,2340,NA,NA,NA
"3055",2016,10002,NA,21180,8210,4810,2710,3620,1650,NA,NA,NA
"3056",2016,10003,NA,5030,3870,3960,3220,6300,6280,NA,NA,NA
"3057",2016,10004,NA,360,250,290,210,520,850,NA,NA,NA
"3058",2016,10005,NA,690,750,860,660,1360,1620,NA,NA,NA
"3059",2016,10006,NA,310,290,330,250,620,570,NA,NA,NA
"3060",2016,10007,NA,470,320,280,210,590,1570,NA,NA,NA
"3061",2016,10009,NA,9560,6660,5480,3580,5030,2100,NA,NA,NA
"3062",2016,10010,NA,2560,2280,2550,1980,4010,3980,NA,NA,NA
"3063",2016,10011,NA,5120,3680,3650,3130,6870,7470,NA,NA,NA
"3064",2016,10012,NA,2390,1740,1730,1340,2730,2540,NA,NA,NA
"3065",2016,10013,NA,4260,2060,1630,1160,2030,3800,NA,NA,NA
"3066",2016,10014,NA,2770,2160,2330,2040,4640,4720,NA,NA,NA
"3067",2016,10016,NA,5170,4650,5170,3820,6930,6200,NA,NA,NA
"3068",2016,10017,NA,1820,1380,1490,1250,2650,3260,NA,NA,NA
"3069",2016,10018,NA,1430,1020,820,580,1200,1340,NA,NA,NA
"3070",2016,10019,NA,4920,3650,3560,2540,5400,5040,NA,NA,NA
"3071",2016,10021,NA,3460,2600,3150,2520,4890,6910,NA,NA,NA
"3072",2016,10022,NA,2770,2130,2320,2010,4480,6130,NA,NA,NA
"3073",2016,10023,NA,5910,3920,3720,3290,7610,9620,NA,NA,NA
"3074",2016,10024,NA,5710,3590,3570,2860,6110,8570,NA,NA,NA
"3075",2016,10025,NA,12490,7810,6190,4190,7460,7470,NA,NA,NA
"3076",2016,10026,NA,6900,4270,2550,1410,1880,1030,NA,NA,NA
"3077",2016,10027,NA,11490,6590,3430,1830,2430,1410,NA,NA,NA
"3078",2016,10028,NA,3920,2860,3730,2950,5300,6340,NA,NA,NA
"3079",2016,10029,NA,16590,9360,4620,1880,1780,830,NA,NA,NA
"3080",2016,10030,NA,6490,3620,1810,810,700,200,NA,NA,NA
"3081",2016,10031,NA,13840,7940,4010,1660,1510,380,NA,NA,NA
"3082",2016,10032,NA,14390,7810,3820,1520,1420,340,NA,NA,NA
"3083",2016,10033,NA,12800,6580,3400,1580,1940,630,NA,NA,NA
"3084",2016,10034,NA,9300,4880,2830,1390,1430,310,NA,NA,NA
"3085",2016,10035,NA,7040,3890,1950,910,1020,320,NA,NA,NA
"3086",2016,10036,NA,4480,3160,2580,1920,3800,2780,NA,NA,NA
"3087",2016,10037,NA,3870,2750,1850,1000,920,140,NA,NA,NA
"3088",2016,10038,NA,3440,1930,1590,1120,2190,1820,NA,NA,NA
"3089",2016,10039,NA,6250,3600,1810,770,690,170,NA,NA,NA
"3090",2016,10040,NA,9790,5360,2970,1390,1410,380,NA,NA,NA
"3091",2016,10044,NA,1150,740,640,440,820,470,NA,NA,NA
"3092",2016,10065,NA,2350,2050,2070,1610,3240,4460,NA,NA,NA
"3093",2016,10069,NA,370,260,240,190,580,1250,NA,NA,NA
"3094",2016,10075,NA,2160,1600,1960,1560,3110,3690,NA,NA,NA
"3095",2016,10119,NA,50,30,30,0,50,130,NA,NA,NA
"3096",2016,10128,NA,5890,4300,4920,3600,6500,7740,NA,NA,NA
"3097",2016,10162,NA,100,50,60,60,190,290,NA,NA,NA
"3098",2016,10165,NA,0,40,0,0,20,40,NA,NA,NA
"3099",2016,10170,NA,50,30,40,0,50,100,NA,NA,NA
"3100",2016,10280,NA,480,360,460,400,1140,1360,NA,NA,NA
"3101",2016,10282,NA,220,140,130,130,360,1330,NA,NA,NA
"3102",2016,10301,NA,6490,3910,2720,1680,2430,850,NA,NA,NA
"3103",2016,10302,NA,3220,1860,1160,730,960,150,NA,NA,NA
"3104",2016,10303,NA,5280,2940,1700,1020,1140,90,NA,NA,NA
"3105",2016,10304,NA,8240,4420,2400,1520,2250,890,NA,NA,NA
"3106",2016,10305,NA,6700,4150,2840,2040,2980,590,NA,NA,NA
"3107",2016,10306,NA,8250,5130,4030,3000,5120,1310,NA,NA,NA
"3108",2016,10307,NA,1790,1090,850,710,1470,590,NA,NA,NA
"3109",2016,10308,NA,3780,2400,1970,1700,3060,710,NA,NA,NA
"3110",2016,10309,NA,4100,2550,2080,1690,3470,1110,NA,NA,NA
"3111",2016,10310,NA,4370,2330,1490,1070,1760,440,NA,NA,NA
"3112",2016,10312,NA,7860,5230,4240,3480,6650,1770,NA,NA,NA
"3113",2016,10314,NA,12330,8150,6040,4590,7790,1840,NA,NA,NA
"3114",2016,10451,NA,12230,6570,2730,1020,690,50,NA,NA,NA
"3115",2016,10452,NA,21350,9730,3590,960,550,20,NA,NA,NA
"3116",2016,10453,NA,23280,9690,3160,900,540,30,NA,NA,NA
"3117",2016,10454,NA,9740,4170,1320,350,240,20,NA,NA,NA
"3118",2016,10455,NA,10300,4900,1780,500,300,0,NA,NA,NA
"3119",2016,10456,NA,24520,10970,3410,960,530,0,NA,NA,NA
"3120",2016,10457,NA,20000,8480,2830,900,470,40,NA,NA,NA
"3121",2016,10458,NA,19820,9110,3470,1120,760,40,NA,NA,NA
"3122",2016,10459,NA,12280,5930,1990,660,420,0,NA,NA,NA
"3123",2016,10460,NA,14600,6900,2300,800,490,30,NA,NA,NA
"3124",2016,10461,NA,8580,6210,4160,2280,2530,330,NA,NA,NA
"3125",2016,10462,NA,16080,10910,6950,3110,2300,160,NA,NA,NA
"3126",2016,10463,NA,12390,7620,5120,3080,4290,1440,NA,NA,NA
"3127",2016,10464,NA,560,400,360,270,420,160,NA,NA,NA
"3128",2016,10465,NA,6210,4410,3330,2180,3050,520,NA,NA,NA
"3129",2016,10466,NA,14740,9390,4410,2150,1930,120,NA,NA,NA
"3130",2016,10467,NA,22140,12740,5830,2200,1630,100,NA,NA,NA
"3131",2016,10468,NA,20220,9370,3790,1350,870,60,NA,NA,NA
"3132",2016,10469,NA,13400,8810,4920,2570,2670,300,NA,NA,NA
"3133",2016,10470,NA,2840,1940,1230,670,840,140,NA,NA,NA
"3134",2016,10471,NA,2360,1650,1640,1230,2100,1090,NA,NA,NA
"3135",2016,10472,NA,16190,7800,3010,1110,720,50,NA,NA,NA
"3136",2016,10473,NA,12730,7720,3940,1830,1570,120,NA,NA,NA
"3137",2016,10474,NA,2940,1410,490,140,70,0,NA,NA,NA
"3138",2016,10475,NA,7390,6500,4680,2430,1700,90,NA,NA,NA
"3139",2016,10501,NA,190,90,70,60,140,150,NA,NA,NA
"3140",2016,10502,NA,650,290,240,230,630,800,NA,NA,NA
"3141",2016,10503,NA,0,40,0,20,30,30,NA,NA,NA
"3142",2016,10504,NA,960,380,320,260,720,2070,NA,NA,NA
"3143",2016,10505,NA,210,110,70,40,120,120,NA,NA,NA
"3144",2016,10506,NA,710,230,200,150,460,1070,NA,NA,NA
"3145",2016,10507,NA,810,540,320,210,420,360,NA,NA,NA
"3146",2016,10509,NA,2920,1770,1290,1020,2090,870,NA,NA,NA
"3147",2016,10510,NA,1030,490,380,310,990,1560,NA,NA,NA
"3148",2016,10511,NA,330,210,160,130,250,80,NA,NA,NA
"3149",2016,10512,NA,3350,2230,1800,1410,2830,890,NA,NA,NA
"3150",2016,10514,NA,1190,390,310,240,790,2440,NA,NA,NA
"3151",2016,10516,NA,690,430,340,290,650,340,NA,NA,NA
"3152",2016,10517,NA,110,80,60,60,90,40,NA,NA,NA
"3153",2016,10518,NA,200,90,60,50,160,180,NA,NA,NA
"3154",2016,10519,NA,70,60,30,30,60,30,NA,NA,NA
"3155",2016,10520,NA,1550,890,790,640,1410,1170,NA,NA,NA
"3156",2016,10522,NA,1150,740,710,530,1090,1020,NA,NA,NA
"3157",2016,10523,NA,1470,1030,740,510,840,250,NA,NA,NA
"3158",2016,10524,NA,530,300,260,210,510,330,NA,NA,NA
"3159",2016,10526,NA,240,130,110,80,220,210,NA,NA,NA
"3160",2016,10527,NA,90,50,40,30,120,110,NA,NA,NA
"3161",2016,10528,NA,1540,910,760,540,990,1160,NA,NA,NA
"3162",2016,10530,NA,1430,970,1070,880,1850,1040,NA,NA,NA
"3163",2016,10532,NA,590,400,350,240,700,320,NA,NA,NA
"3164",2016,10533,NA,790,400,380,330,750,1100,NA,NA,NA
"3165",2016,10535,NA,130,100,70,40,60,20,NA,NA,NA
"3166",2016,10536,NA,1360,560,430,330,1010,1560,NA,NA,NA
"3167",2016,10537,NA,360,280,190,160,220,40,NA,NA,NA
"3168",2016,10538,NA,1660,760,720,530,1310,3070,NA,NA,NA
"3169",2016,10541,NA,3480,2020,1590,1300,3170,1120,NA,NA,NA
"3170",2016,10543,NA,2730,1570,1190,840,1740,1660,NA,NA,NA
"3171",2016,10545,NA,150,40,0,0,0,0,NA,NA,NA
"3172",2016,10546,NA,160,70,60,70,160,200,NA,NA,NA
"3173",2016,10547,NA,1050,660,510,360,830,270,NA,NA,NA
"3174",2016,10548,NA,420,270,230,170,380,120,NA,NA,NA
"3175",2016,10549,NA,2620,1420,900,580,1210,1460,NA,NA,NA
"3176",2016,10550,NA,8570,5550,2600,1200,1070,70,NA,NA,NA
"3177",2016,10552,NA,3010,2280,1910,1220,1830,660,NA,NA,NA
"3178",2016,10553,NA,2110,1640,900,520,640,90,NA,NA,NA
"3179",2016,10560,NA,510,300,230,190,450,460,NA,NA,NA
"3180",2016,10562,NA,4890,3250,2170,1520,2760,1340,NA,NA,NA
"3181",2016,10566,NA,4480,2940,1750,1090,1630,350,NA,NA,NA
"3182",2016,10567,NA,2450,1440,1120,970,2470,1360,NA,NA,NA
"3183",2016,10570,NA,1490,750,590,460,1220,1530,NA,NA,NA
"3184",2016,10573,NA,6760,4310,2400,1330,2200,1890,NA,NA,NA
"3185",2016,10576,NA,570,230,200,160,510,820,NA,NA,NA
"3186",2016,10577,NA,420,140,130,80,180,600,NA,NA,NA
"3187",2016,10578,NA,110,70,50,30,130,30,NA,NA,NA
"3188",2016,10579,NA,1000,660,570,510,1110,480,NA,NA,NA
"3189",2016,10580,NA,1940,740,630,470,1180,3050,NA,NA,NA
"3190",2016,10583,NA,4010,1710,1570,1260,3280,6900,NA,NA,NA
"3191",2016,10588,NA,350,210,210,140,320,120,NA,NA,NA
"3192",2016,10589,NA,900,580,640,580,1190,690,NA,NA,NA
"3193",2016,10590,NA,740,370,320,270,740,760,NA,NA,NA
"3194",2016,10591,NA,3590,2430,1420,1050,1920,1580,NA,NA,NA
"3195",2016,10594,NA,640,370,300,250,600,390,NA,NA,NA
"3196",2016,10595,NA,760,420,420,300,770,530,NA,NA,NA
"3197",2016,10596,NA,260,190,150,100,140,20,NA,NA,NA
"3198",2016,10597,NA,120,60,30,20,70,200,NA,NA,NA
"3199",2016,10598,NA,3580,1960,1680,1320,3850,2170,NA,NA,NA
"3200",2016,11001,NA,3850,2380,1800,1460,3090,1290,NA,NA,NA
"3201",2016,11003,NA,8250,6240,3690,2410,2980,410,NA,NA,NA
"3202",2016,11004,NA,2010,1330,1080,860,1330,230,NA,NA,NA
"3203",2016,11005,NA,210,150,200,200,440,250,NA,NA,NA
"3204",2016,11010,NA,3520,2300,1880,1460,2840,660,NA,NA,NA
"3205",2016,11020,NA,880,450,280,200,540,700,NA,NA,NA
"3206",2016,11021,NA,2130,1290,1190,930,1880,1870,NA,NA,NA
"3207",2016,11023,NA,990,540,420,320,770,940,NA,NA,NA
"3208",2016,11024,NA,960,430,300,210,470,790,NA,NA,NA
"3209",2016,11030,NA,1880,770,740,560,1370,3270,NA,NA,NA
"3210",2016,11040,NA,5530,3430,2760,2180,5140,2280,NA,NA,NA
"3211",2016,11042,NA,100,80,50,40,90,100,NA,NA,NA
"3212",2016,11050,NA,4120,2070,1560,1180,2700,3400,NA,NA,NA
"3213",2016,11096,NA,2000,1000,490,290,280,40,NA,NA,NA
"3214",2016,11101,NA,5730,3590,2740,1810,3120,1540,NA,NA,NA
"3215",2016,11102,NA,6820,4500,3360,1900,2200,470,NA,NA,NA
"3216",2016,11103,NA,7090,5080,4060,2040,2170,390,NA,NA,NA
"3217",2016,11104,NA,5230,3460,2610,1570,1830,410,NA,NA,NA
"3218",2016,11105,NA,6400,4530,3610,2030,2460,640,NA,NA,NA
"3219",2016,11106,NA,7650,5090,3930,2200,2510,500,NA,NA,NA
"3220",2016,11109,NA,360,300,400,410,1110,980,NA,NA,NA
"3221",2016,11201,NA,5900,4120,4310,3590,7100,6950,NA,NA,NA
"3222",2016,11203,NA,16110,11100,5520,2690,2140,200,NA,NA,NA
"3223",2016,11204,NA,16610,7590,3720,2020,2430,830,NA,NA,NA
"3224",2016,11205,NA,7000,4250,2700,1600,2200,1020,NA,NA,NA
"3225",2016,11206,NA,17360,10000,4930,2140,1730,330,NA,NA,NA
"3226",2016,11207,NA,22470,12270,5000,2160,1510,120,NA,NA,NA
"3227",2016,11208,NA,23690,12310,4820,1820,1280,90,NA,NA,NA
"3228",2016,11209,NA,10950,6560,5560,3820,5280,1940,NA,NA,NA
"3229",2016,11210,NA,11580,7590,4230,2230,2650,1190,NA,NA,NA
"3230",2016,11211,NA,10060,6720,4980,3080,4190,1920,NA,NA,NA
"3231",2016,11212,NA,20670,10750,4260,1620,1030,40,NA,NA,NA
"3232",2016,11213,NA,13450,8470,4010,1680,1380,310,NA,NA,NA
"3233",2016,11214,NA,19700,9560,4930,2910,3130,630,NA,NA,NA
"3234",2016,11215,NA,6320,5390,5230,3710,6830,5450,NA,NA,NA
"3235",2016,11216,NA,10410,8190,5200,2310,2260,650,NA,NA,NA
"3236",2016,11217,NA,4290,3430,3060,2120,3630,2700,NA,NA,NA
"3237",2016,11218,NA,13360,7370,4420,2720,3870,1380,NA,NA,NA
"3238",2016,11219,NA,20390,7160,2670,1410,1610,670,NA,NA,NA
"3239",2016,11220,NA,36120,10250,3660,1670,1810,390,NA,NA,NA
"3240",2016,11221,NA,17480,11820,5640,2290,1900,390,NA,NA,NA
"3241",2016,11222,NA,5900,4960,4450,2670,3440,1150,NA,NA,NA
"3242",2016,11223,NA,15510,7450,3740,2220,2660,1160,NA,NA,NA
"3243",2016,11224,NA,10120,4890,2350,1280,1350,250,NA,NA,NA
"3244",2016,11225,NA,11770,8800,5070,2360,2070,530,NA,NA,NA
